gpx_file,relive_id,relive_url,name,video_url,cover_photo,blog_url
2024-04-14 064413 Monte Acuto__20240414_0644.gpx,1082989385,https://www.relive.com/view/vQvx5M3E79O,Monte Acuto,https://video.relive.com/01599778101_relive_1765217071130.mp4,https://ua.relive.cc/17271464/IMG20240414153344.jpg_1713101624471.jpg,https://matejlangus.github.io/map/posts/2024/04/monte-acuto/index.html
2022-03-20 065315 Turski žleb Rinke Turska gora__20220320_0653.gpx,903265790,https://www.relive.com/view/v36A3o5LeZv,"Rinke, Turska gora",https://video.relive.com/66461434101_relive_1765032378391.mp4,https://ua.relive.cc/17271464/20220320_130639.jpg_1647777998096.jpg,https://matejlangus.github.io/map/posts/2022/03/rinke-turska-gora/index.html
2022-11-27 065415 Kurji vrh krog zima__20221127_0654.gpx,894265408,https://www.relive.com/view/vevYJ27ddJO,Visoki Kurji vrh,https://video.relive.com/88977114101_relive_1765229664149.mp4,https://ua.relive.cc/17271464/20221127_110940.jpg_1669543779000.jpg,https://matejlangus.github.io/map/posts/2022/11/visoki-kurji-vrh/index.html
2023-02-04 053731 Kriška gota Tolsti vrh zim__20230204_0537.gpx,893412592,https://www.relive.com/view/vYvE3oQRNw6,Tolsti vrh,https://video.relive.com/27057904101_relive_1765230461308.mp4,https://ua.relive.cc/17271464/20230204_074421.jpg_1675493060000.jpg,https://matejlangus.github.io/map/posts/2023/02/tolsti-vrh/index.html
2022-09-11 092757 Tirana__20220911_0927.gpx,1077234335,https://www.relive.com/view/vLqexPnnmd6,Tirana,https://video.relive.com/63569368101_relive_1765217722489.mp4,https://ua.relive.cc/17271464/20230321_205834.jpg_1662884323069.jpg,https://matejlangus.github.io/map/posts/2022/09/tirana/index.html
2021-12-12 085522Jezersko tek na smučeh__20211212_0855.gpx,907236184,https://www.relive.com/view/vmqXBkEVLLO,Jezersko,https://video.relive.com/59459344101_relive_1765224994814.mp4,https://ua.relive.cc/17271464/20211212_110055.jpg_1639303255000.jpg,https://matejlangus.github.io/map/posts/2021/12/jezersko/index.html
2025-11-09 065141 Monte Torre__20251109_0651.gpx,1349642363,https://www.relive.com/view/v4OGrR9Ewmv,"Monte Cit, Monte Torre",https://video.relive.com/6b3f65fcbb12-78c9-2194-3101-150fcaa0_relive_1762708199508.mp4,https://ua.relive.cc/17271464/IMG20251109122915.jpg_1762687755808.jpg,https://matejlangus.github.io/map/posts/2025/11/monte-cit-monte-torre/index.html
"2025-11-12 113302 Jakob, Kobila, Mali Grintavec, Vrh Zaplate__20251112_1133.gpx",1350655030,https://www.relive.com/view/v8qVzBrDA7q,"sv. Jakob, Srednji vrh",https://video.relive.com/2930589872d2-ec89-8664-734c-fa53ce0c_relive_1762969592880.mp4,https://ua.relive.cc/17271464/IMG20251112143709.jpg_1762954629058.jpg,https://matejlangus.github.io/map/posts/2025/11/sv-jakob-srednji-vrh/index.html
2023-05-15 154736 Šmarjetna gora__20230515_1547.gpx,923631786,https://www.relive.com/view/vNOPQNkGJ26,Šmarjetna gora,https://video.relive.com/44531484101_relive_1765032501373.mp4,https://ua.relive.cc/17271464/20230515_164317.jpg_1684161797000.jpg,https://matejlangus.github.io/map/posts/2023/05/smarjetna-gora/index.html
2025-04-12 112653 Kropa Dražgoše Bohinj__20250412_1126.gpx,1263571036,https://www.relive.com/view/vdORBz2ERrO,"Dražgoše, Bohinj",https://video.relive.com/44f22286c6be-015b-3034-1b56-ba658dab_relive_1746728504378.mp4,https://ua.relive.cc/17271464/IMG20250412124825.jpg_1744454905497.jpg,https://matejlangus.github.io/map/posts/2025/04/drazgose-bohinj/index.html
2024-04-25 162726 Zelenica Vrh Ljubeljščice__20240425_1627.gpx,1093328674,https://www.relive.com/view/vevW3x73Kyv,Vrh Ljubeljščice,https://video.relive.com/d8bf72c5e983-441b-dba4-f182-2045a488_relive_1765216788425.mp4,https://ua.relive.cc/17271464/IMG20240425173431.jpg_1714059271821.jpg,https://matejlangus.github.io/map/posts/2024/04/vrh-ljubeljscice/index.html
2021-12-17 175316 Tek na smučeh lLom spodaj__20211217_1753.gpx,907236216,https://www.relive.com/view/vrqDg8rV3w6,Grahovše,https://video.relive.com/00559344101_relive_1765224860404.mp4,,https://matejlangus.github.io/map/posts/2021/12/grahovse/index.html
2023-05-23 181843 Tek do Tržiča__20230523_1818.gpx,930597454,https://www.relive.com/view/vZqNLNgBM3O,Tržič,https://video.relive.com/68534105101_relive_1765222519851.mp4,,https://matejlangus.github.io/map/posts/2023/05/trzic/index.html
2025-04-20 134816 Možjanca__20250420_1348.gpx,1263571015,https://www.relive.com/view/vMq5wRng8QO,Jamna peč,https://video.relive.com/89aeb45625cd-a138-2744-f715-46e1350f_relive_1746728883035.mp4,https://ua.relive.cc/17271464/IMG20250420151940.jpg_1745155180927.jpg,https://matejlangus.github.io/map/posts/2025/04/jamna-pec/index.html
2024-07-15 171724 Dovžanova soteska plavanje__20240715_1717.gpx,1129914266,https://www.relive.com/view/veqzQgzj476,Dovžanova soteska 🏊,https://video.relive.com/9a17ef75da37-a1da-5604-4379-792ffb51_relive_1751819957709.mp4,https://ua.relive.cc/17271464/IMG20240715174117.jpg_1721058077107.jpg,https://matejlangus.github.io/map/posts/2024/07/dovzanova-soteska/index.html
2023-05-28 051551 Amariana__20230528_0515.gpx,930597412,https://www.relive.com/view/vYvEK918YG6,"Monte Amarianute, Monte Amariana",https://video.relive.com/37534105101_relive_1765222682073.mp4,https://ua.relive.cc/17271464/VideoCapture_20230528-213311.jpg_1685257679000.jpg,https://matejlangus.github.io/map/posts/2023/05/monte-amarianute-monte-amariana/index.html
2023-08-16 173149 tek tržič__20230816_1731.gpx,974031426,https://www.relive.com/view/veqzoL5o27v,Sveti Jožef,https://video.relive.com/69274706101_relive_1765221626000.mp4,https://ua.relive.cc/17271464/IMG20230816175913.jpg_1692201553137.jpg,https://matejlangus.github.io/map/posts/2023/08/sveti-jozef/index.html
2022-12-27 143510 Arco__20221227_1435.gpx,893823581,https://www.relive.com/view/v7O95mVRmLO,"Arco, Monte Colodri",https://video.relive.com/67947014101_relive_1765230272077.mp4,https://ua.relive.cc/17271464/20221227_151829.jpg_1672150707000.jpg,https://matejlangus.github.io/map/posts/2022/12/arco-monte-colodri/index.html
2025-08-15 052808 okrog Triglava__20250815_0528.gpx,1312799828,https://www.relive.com/view/vAOZ7ddpRy6,okrog Triglava,https://video.relive.com/1b63a424cb17-4e58-73e4-5a8f-0de45126_relive_1755441130805.mp4,https://ua.relive.cc/17271464/IMG20250815093608.jpg_1755243368639.jpg,https://matejlangus.github.io/map/posts/2025/08/okrog-triglava/index.html
2024-04-27 183504 Pittentalerstieg__20240427_1835.gpx,1093328676,https://www.relive.com/view/vdORjm7jKrO,Türkensturz,https://video.relive.com/63638b66316f-ab99-fbe4-3dae-37f9963f_relive_1743796557580.mp4,https://ua.relive.cc/17271464/IMG20240427191743.jpg_1714238263361.jpg,https://matejlangus.github.io/map/posts/2024/04/turkensturz/index.html
2024-09-01 060114 ferate Skalka__20240901_0601.gpx,1163176357,https://www.relive.com/view/vrqow77o3Kq,Skalka,https://video.relive.com/715803bd427c-779b-3324-aef1-5f854e24_relive_1743864321769.mp4,https://ua.relive.cc/17271464/IMG20240901084857.jpg_1725173337794.jpg,https://matejlangus.github.io/map/posts/2024/09/skalka/index.html
2022-11-01 164656 bunker Valburna hudge one__20221101_1646.gpx,894265402,https://www.relive.com/view/vPOp3zKppEv,Bunker Valburna,https://video.relive.com/09977114101_relive_1765229702658.mp4,https://ua.relive.cc/17271464/20221101_170201.jpg_1667318521028.jpg,
"2025-05-02 064512 Biokovo skywalk, Kimet__20250502_0645.gpx",1263571003,https://www.relive.com/view/vKv2d3ogA46,Kimet,https://video.relive.com/e09bf0dd5ca6-515b-2154-4154-f603d23f_relive_1746985404272.mp4,https://ua.relive.cc/17271464/IMG20250502090021.jpg_1746169221227.jpg,https://matejlangus.github.io/map/posts/2025/05/kimet/index.html
2025-01-19 062118 Vošca__20250119_0621.gpx,1215075857,https://www.relive.com/view/vrqowBoRLyq,"Vošca, Trupejevo poldne",https://video.relive.com/b7a9142029ea-2938-d344-bc21-8e30311b_relive_1737308286733.mp4,https://ua.relive.cc/17271464/IMG20250119073459.jpg_1737268499153.jpg,https://matejlangus.github.io/map/posts/2025/01/vosca-trupejevo-poldne/index.html
2022-06-21 055424 Planiška skakalnica__20220621_0554.gpx,898639415,https://www.relive.com/view/vMq5jkVe4Qv,Letalnica bratov Gorišek,https://video.relive.com/59956224101_relive_1765227021120.mp4,https://ua.relive.cc/17271464/20220621_061017.jpg_1655784616000.jpg,https://matejlangus.github.io/map/posts/2022/06/letalnica-bratov-gorisek/index.html
2022-09-06 201121 Sprehod do samostana in po vasi Grčija__20220906_1911.gpx,895786708,https://www.relive.com/view/vevYJ2NEryO,Monodendri,https://video.relive.com/32456514101_relive_1765228462291.mp4,https://ua.relive.cc/17271464/20220906_202330.jpg_1662485010075.jpg,https://matejlangus.github.io/map/posts/2022/09/monodendri/index.html
2021-10-30 064702 Dolkova špica Križ__20211030_0647.gpx,909672595,https://www.relive.com/view/vMq5j8R4z8v,"Dolkova špica, Križ",https://video.relive.com/99368944101_relive_1765224609299.mp4,https://ua.relive.cc/17271464/20211030_110035.jpg_1635584435087.jpg,https://matejlangus.github.io/map/posts/2021/10/dolkova-spica-kriz/index.html
2023-02-05 080002 Tek na smučeh Bodental __20230205_0800.gpx,893405738,https://www.relive.com/view/vXOdeyxkQk6,Bodental,https://video.relive.com/80047904101_relive_1765230493145.mp4,https://ua.relive.cc/17271464/20230205_080257.jpg_1675580577030.jpg,https://matejlangus.github.io/map/posts/2023/02/bodental/index.html
2023-03-04 090101 Prvi turni smuk Pokljuka smučišče in Blejska koča__20230304_0901.gpx,893330932,https://www.relive.com/view/vQvy28VQxKO,"Smučišče Viševnik, Blejska koča",https://video.relive.com/89795904101_relive_1765230712500.mp4,https://ua.relive.cc/17271464/20230304_135317.jpg_1677934397000.jpg,https://matejlangus.github.io/map/posts/2023/03/smucisce-visevnik-blejska-koca/index.html
2022-09-10 090332 sprehod Albanski Bilish__20220910_0803.gpx,895786651,https://www.relive.com/view/v1vjknK22YO,Bilisht,,https://ua.relive.cc/17271464/20220910_092730.jpg_1662791250064.jpg,https://matejlangus.github.io/map/posts/2022/09/bilisht/index.html
2023-04-30 161329 Rt Diavolo soline__20230430_1613.gpx,917271075,https://www.relive.com/view/vLqeJA9YoRv,Sella del Diavolo,https://video.relive.com/38695864101_relive_1765223334842.mp4,https://ua.relive.cc/17271464/20230430_164301.jpg_1682865781020.jpg,https://matejlangus.github.io/map/posts/2023/04/sella-del-diavolo/index.html
2022-12-25 191933 Bolzano__20221225_1919.gpx,894258305,https://www.relive.com/view/vQvxpxWyw9v,Bolzano,https://video.relive.com/06567114101_relive_1765229914756.mp4,https://ua.relive.cc/17271464/20221225_201459.jpg_1671995699031.jpg,https://matejlangus.github.io/map/posts/2022/12/bolzano/index.html
2021-10-10 073651 Spalla Nabois__20211010_0736.gpx,909672587,https://www.relive.com/view/vYvr3XzngxO,Spalla Nabois,https://video.relive.com/89368944101_relive_1765224545203.mp4,https://ua.relive.cc/17271464/20211010_110204.jpg_1633856523000.jpg,https://matejlangus.github.io/map/posts/2021/10/spalla-nabois/index.html
2022-05-22 100249 Loibler Grintoutz Singerberg__20220522_1002.gpx,899711968,https://www.relive.com/view/vAOZo4Z33o6,"Loibler Grintoutz, Singerberg",https://video.relive.com/60253524101_relive_1765226624897.mp4,https://ua.relive.cc/17271464/20220522_115809.jpg_1653213489000.jpg,https://matejlangus.github.io/map/posts/2022/05/loibler-grintoutz-singerberg/index.html
2023-05-05 163731 Zajmenove peči bike hike__20230505_1637.gpx,918427947,https://www.relive.com/view/vYvr3Gom8xO,Zajmenove peči 🚲&🥾,https://video.relive.com/73733174101_relive_1765222975056.mp4,https://ua.relive.cc/17271464/20230505_183521.jpg_1683304520000.jpg,https://matejlangus.github.io/map/posts/2023/05/zajmenove-peci/index.html
"2025-06-04 160858 Kranj, Jamnik__20250604_1608.gpx",1292806985,https://www.relive.com/view/vQvxW9gZ79q,Jamnik,https://video.relive.com/9467fe8f6353-5559-7cf4-6f65-a809ec42_relive_1755974187799.mp4,https://ua.relive.cc/17271464/IMG20250604174128.jpg_1749051688082.jpg,https://matejlangus.github.io/map/posts/2025/06/jamnik/index.html
2022-09-18 073916 Požgana Mlinarica in PP v Kot__20220918_0739.gpx,895786658,https://www.relive.com/view/v26MrnpmmEq,Požgana Mlinarica,https://video.relive.com/20456514101_relive_1765228725032.mp4,https://ua.relive.cc/17271464/20220918_121724.jpg_1663496243000.jpg,https://matejlangus.github.io/map/posts/2022/09/pozgana-mlinarica/index.html
2022-07-31 053407 Ferate Amalia Montaž Leva Merlone krog__20220731_0534.gpx,897885740,https://www.relive.com/view/vdvm3EwYrN6,Montaž,https://video.relive.com/54308024101_relive_1765227260462.mp4,https://ua.relive.cc/17271464/20220731_102024.jpg_1659255623000.jpg,https://matejlangus.github.io/map/posts/2022/07/montaz/index.html
2023-04-27 163305 ladja iz Tavolare__20230427_1633.gpx,917271051,https://www.relive.com/view/v1vjk5P8BYO,Tavolara - Porto San Paolo,https://video.relive.com/07695864101_relive_1765223438031.mp4,https://ua.relive.cc/17271464/20230427_164327.jpg_1682606607045.jpg,https://matejlangus.github.io/map/posts/2023/04/tavolara-porto-san-paolo/index.html
2023-05-27 052108 Plauris__20230527_0521.gpx,930597411,https://www.relive.com/view/v1vj9pjXmYq,Monte Plauris,https://video.relive.com/27534105101_relive_1765222871051.mp4,https://ua.relive.cc/17271464/20230527_090442.jpg_1685171082000.jpg,https://matejlangus.github.io/map/posts/2023/05/monte-plauris/index.html
2022-01-01 161349 Proti Dobrči 1222m kolo__20220101_1613.gpx,906877792,https://www.relive.com/view/vYvE3NKDrw6,Proti Dobrči,https://video.relive.com/25150344101_relive_1765225316829.mp4,https://ua.relive.cc/17271464/20220101_160927.jpg_1641049765000.jpg,https://matejlangus.github.io/map/posts/2022/01/proti-dobrci/index.html
2024-07-14 080007 Lattersteighöhe__20240714_0800.gpx,1128932011,https://www.relive.com/view/v1vjYQoWjYq,Lattersteighöhe,https://video.relive.com/d784b23e6fa9-1a08-0644-c48c-f1839729_relive_1742880047484.mp4,https://ua.relive.cc/17271464/IMG20240714105809.jpg_1720947489911.jpg,https://matejlangus.github.io/map/posts/2024/07/lattersteighohe/index.html
2022-01-12 165452 Tek na smučeh Lom__20220112_1654.gpx,906877782,https://www.relive.com/view/vPOp3GrQeRv,Grahovše,https://video.relive.com/64150344101_relive_1765225453511.mp4,,https://matejlangus.github.io/map/posts/2022/01/grahovse/index.html
2024-03-24 085117 Pot sedmih slapov__20240324_0851.gpx,1073127204,https://www.relive.com/view/vmqX3mNLdo6,Staza 7 slapova,https://video.relive.com/72189358101_relive_1746960376243.mp4,https://ua.relive.cc/17271464/IMG20240324100931.jpg_1711271371303.jpg,https://matejlangus.github.io/map/posts/2024/03/staza-7-slapova/index.html
2022-05-20 114934 Suhadolnik Grintovec__20220520_1149.gpx,1031307358,https://www.relive.com/view/v26MjKBX83q,Grintovec,https://video.relive.com/28449157101_relive_1765219666439.mp4,https://ua.relive.cc/17271464/20220520_142115.jpg_1653049275068.jpg,https://matejlangus.github.io/map/posts/2022/05/grintovec/index.html
2022-10-08 112329 Polet s padalom Vogar__20221008_1123.gpx,1031311866,https://www.relive.com/view/veqz1Mkoj76,Vogar  🪂,https://video.relive.com/74559157101_relive_1765219553611.mp4,https://ua.relive.cc/17271464/20221008_115330.jpg_1665222809000.jpg,https://matejlangus.github.io/map/posts/2022/10/vogar/index.html
"2024-03-09 073808 Mrežce, Okroglež__20240309_0738.gpx",1065684121,https://www.relive.com/view/vxOQjkL5pM6,"Mrežce, Okroglež",https://video.relive.com/91448538101_relive_1765217315194.mp4,https://ua.relive.cc/17271464/IMG20240309103305.jpg_1709976785944.jpg,https://matejlangus.github.io/map/posts/2024/03/mrezce-okroglez/index.html
2022-07-18 191715 Cortina sprehod__20220718_1917.gpx,897885684,https://www.relive.com/view/vmqXBQpWVoO,Cortina d'Ampezzo,https://video.relive.com/42308024101_relive_1765227533374.mp4,https://ua.relive.cc/17271464/20220718_201154.jpg_1658167912000.jpg,https://matejlangus.github.io/map/posts/2022/07/cortina-d-ampezzo/index.html
2025-07-23 160942 Gorjuše__20250723_1609.gpx,1350320095,https://www.relive.com/view/vMq5REPDBQv,Gorjuše,https://video.relive.com/e1c7dad28427-c7f8-d064-4f99-0aca12fa_relive_1762883587259.mp4,https://ua.relive.cc/17271464/IMG20250723184531.jpg_1753289131348.jpg,https://matejlangus.github.io/map/posts/2025/07/gorjuse/index.html
2023-09-24 072614 Monte Chiavals__20230924_0726.gpx,995269671,https://www.relive.com/view/vJOKZGwXLwv,Monte Chiavals,https://video.relive.com/44187956101_relive_1765221620520.mp4,https://ua.relive.cc/17271464/IMG20230924085624.jpg_1695538584404.jpg,https://matejlangus.github.io/map/posts/2023/09/monte-chiavals/index.html
2024-06-08 090610 Mežakla__20240608_0906.gpx,1110358845,https://www.relive.com/view/vQvx5Xx7QBO,Mežakla,https://video.relive.com/a591284cda22-d3f9-d184-2706-cdb6fa7e_relive_1765216678712.mp4,https://ua.relive.cc/17271464/IMG20240608101533.jpg_1717834533270.jpg,https://matejlangus.github.io/map/posts/2024/06/mezakla/index.html
2022-02-13 070757 Obir in Kuhberg zima__20220213_0707.gpx,905629869,https://www.relive.com/view/vXvLPz4jJ7v,Hochobir,https://video.relive.com/03400044101_relive_1765225793027.mp4,https://ua.relive.cc/17271464/20220213_100613.jpg_1644743173000.jpg,https://matejlangus.github.io/map/posts/2022/02/hochobir/index.html
2023-09-04 141010 Saint Florent__20230904_1410.gpx,1020220682,https://www.relive.com/view/vPOprQoyyEq,Saint-Florent,https://video.relive.com/23865427101_relive_1764274272164.mp4,https://ua.relive.cc/17271464/IMG20230904141555.jpg_1693829755699.jpg,https://matejlangus.github.io/map/posts/2023/09/saint-florent/index.html
2024-09-22 060112 Pršivec__20240922_0601.gpx,1166670133,https://www.relive.com/view/v8qk49QG3Kv,"Pršivec, Tolminski Kuk",https://video.relive.com/c2a4037be1c6-ba08-1944-d70c-c32c45b8_relive_1743794583073.mp4,https://ua.relive.cc/17271464/IMG20240922141648.jpg_1727007408948.jpg,https://matejlangus.github.io/map/posts/2024/09/prsivec-tolminski-kuk/index.html
2022-06-19 083626 Italija Pontebba kolo Monte Glazzat Moggio di Sopra bivša železnica__20220619_0836.gpx,898639472,https://www.relive.com/view/vQvy2WGoM4O,"Malaga Glazzat, Crete dai Cronz 🚲&🥾",https://video.relive.com/71066224101_relive_1765226794657.mp4,https://ua.relive.cc/17271464/20220619_103116.jpg_1655627475000.jpg,https://matejlangus.github.io/map/posts/2022/06/malaga-glazzat-crete-dai-cronz/index.html
2024-11-04 071233 Gran Cir__20241104_0712.gpx,1200799134,https://www.relive.com/view/vevWm9DJkG6,Cir,https://video.relive.com/d05dd4e034f3-2ada-b984-3737-f43bc755_relive_1736962646694.mp4,https://ua.relive.cc/17271464/IMG20241104102834.jpg_1730712514411.jpg,https://matejlangus.github.io/map/posts/2024/11/cir/index.html
2022-12-25 152658 Passo Gardena__20221225_1526.gpx,894258306,https://www.relive.com/view/vNOP4GDkZ2O,Passo Gardena,https://video.relive.com/16567114101_relive_1765229874138.mp4,https://ua.relive.cc/17271464/20221225_153129.jpg_1671978689000.jpg,https://matejlangus.github.io/map/posts/2022/12/passo-gardena/index.html
"2025-03-30 083530 Schilchernock, Gaipahohe__20250330_0835.gpx",1244710878,https://www.relive.com/view/vXOdm5eLp46,"Schilchernock, Gaipahöhe",https://video.relive.com/950532cf0104-6e18-a7f4-1f64-d0a05cda_relive_1743361153608.mp4,https://ua.relive.cc/17271464/IMG20250330102448.jpg_1743323088226.jpg,https://matejlangus.github.io/map/posts/2025/03/schilchernock-gaipahohe/index.html
2022-09-12 080558 Shkoder__20220912_0805.gpx,895786729,https://www.relive.com/view/vXvLP79J31v,Shköder,https://video.relive.com/23456514101_relive_1765228219809.mp4,https://ua.relive.cc/17271464/20220912_080709.jpg_1662962827000.jpg,https://matejlangus.github.io/map/posts/2022/09/shkoder/index.html
2021-11-21 062727 Hruški vrh Klek Golica__20211121_0627.gpx,907269626,https://www.relive.com/view/veqzXk4DL7O,"Hruški vrh, Klek, Golica",https://video.relive.com/58610444101_relive_1765224687784.mp4,https://ua.relive.cc/17271464/20211121_075128.jpg_1637477488000.jpg,https://matejlangus.github.io/map/posts/2021/11/hruski-vrh-klek-golica/index.html
2023-09-04 081824 Monte Grofiglieta__20230904_0818.gpx,1020220686,https://www.relive.com/view/vNOPQ1emmY6,"Monte Rottu,               Monte Grofiglieta",https://video.relive.com/53865427101_relive_1765220195047.mp4,https://ua.relive.cc/17271464/IMG20230904090640.jpg_1693811200080.jpg,https://matejlangus.github.io/map/posts/2023/09/monte-rottu-monte-grofiglieta/index.html
2024-09-03 050950 Krivan__20240903_0509.gpx,1163176350,https://www.relive.com/view/v36ARDDQ3Zq,Kriváň,https://video.relive.com/d9fb6635a556-364a-2ad4-5527-8a33c919_relive_1743864169855.mp4,https://ua.relive.cc/17271464/IMG20240903080531.jpg_1725343531846.jpg,https://matejlangus.github.io/map/posts/2024/09/krivan/index.html
2023-03-28 155134 Bistriška planina__20230328_1551.gpx,899661765,https://www.relive.com/view/vE6JXkjXEgv,Bistriška planina,https://video.relive.com/07372524101_relive_1765226694946.mp4,https://ua.relive.cc/17271464/20230328_164210.jpg_1680014528000.jpg,https://matejlangus.github.io/map/posts/2023/03/bistriska-planina/index.html
2022-06-27 034510 Nadelhorn 4000ak__20220627_0345.gpx,898639418,https://www.relive.com/view/v26Mrk47YEq,Nadelhorn,https://video.relive.com/99956224101_relive_1765227027873.mp4,https://ua.relive.cc/17271464/20220627_090006.jpg_1656313205000.jpg,https://matejlangus.github.io/map/posts/2022/06/nadelhorn/index.html
2024-08-16 061824 Nabois Grande__20240816_0618.gpx,1148440529,https://www.relive.com/view/vXvLoPNmE1q,Monte Nabois,https://video.relive.com/4ae4a8cfa8cc-28fb-7754-b8ff-6dd9e961_relive_1765214355338.mp4,https://ua.relive.cc/17271464/IMG20240816123419.jpg_1723804459897.jpg,https://matejlangus.github.io/map/posts/2024/08/monte-nabois/index.html
2023-09-09 140248 Tour di Tourhiu__20230909_1402.gpx,1020220676,https://www.relive.com/view/vdORQLeprrv,Tour de Turghiu,https://video.relive.com/72865427101_relive_1764274450781.mp4,https://ua.relive.cc/17271464/IMG20230909145610.jpg_1694264170358.jpg,https://matejlangus.github.io/map/posts/2023/09/tour-de-turghiu/index.html
2023-03-22 160343 nad grad Kamen__20230322_1603.gpx,897038820,https://www.relive.com/view/vXOnK8oxn56,Nad grad Kamen 🚲&🥾,https://video.relive.com/01567814101_relive_1765228182768.mp4,https://ua.relive.cc/17271464/20230322_175156.jpg_1679503914000.jpg,https://matejlangus.github.io/map/posts/2023/03/nad-grad-kamen/index.html
2023-01-01 133719 Kriška gora__20230101_1337.gpx,893803777,https://www.relive.com/view/vDqgeo7QAVO,Kriška gora 🚲&🥾,https://video.relive.com/65617014101_relive_1765230299548.mp4,https://ua.relive.cc/17271464/20230101_144832.jpg_1672580910000.jpg,https://matejlangus.github.io/map/posts/2023/01/kriska-gora/index.html
2022-01-10 163441 Tek na smučeh Lom__20220110_1634.gpx,906877776,https://www.relive.com/view/vdOR41QLnKq,Grahovše,https://video.relive.com/44150344101_relive_1765225477527.mp4,https://ua.relive.cc/17271464/20220110_163420.jpg_1641828860063.jpg,https://matejlangus.github.io/map/posts/2022/01/grahovse/index.html
2025-12-09 124454 Potoška gora__20251209_1244.gpx,1359035715,https://www.relive.com/view/vMq5R3yAw8v,Potoška gora,https://video.relive.com/afd6b0e5972b-beba-c704-8d78-bec78fb8_relive_1765295815301.mp4,https://ua.relive.cc/17271464/IMG20251209135529.jpg_1765284929674.jpg,https://matejlangus.github.io/map/posts/2025/12/potoska-gora/index.html
2024-04-29 062512 Plackles plezanje__20240429_0625.gpx,1093328648,https://www.relive.com/view/vevY3rV3KJ6,Plackles,https://video.relive.com/535fdb480691-8c69-5c14-feea-8ad94a3c_relive_1743796532725.mp4,https://ua.relive.cc/17271464/IMG20240429094147.jpg_1714376507309.jpg,https://matejlangus.github.io/map/posts/2024/04/plackles/index.html
2022-03-12 062738 Storžič Kramarjeva smer gor in peto žrelo dol__20220312_0627.gpx,903265753,https://www.relive.com/view/vMv8BYPn5P6,Storžič (Kramarjeva smer) 🧗‍♂️,https://video.relive.com/75461434101_relive_1765226087615.mp4,https://ua.relive.cc/17271464/20220312_094201.jpg_1647074519000.jpg,https://matejlangus.github.io/map/posts/2022/03/storzic-kramarjeva-smer/index.html
"2025-01-11 061116 Ptičji vrh, Korenščica__20250111_0611.gpx",1215075862,https://www.relive.com/view/vWqBZjBQyQq,"Ptičji vrh, Korenščica",https://video.relive.com/06d04a6bc4b6-3679-f704-ae3f-cd104676_relive_1737307311274.mp4,https://ua.relive.cc/17271464/IMG20250111074216.jpg_1736577736300.jpg,https://matejlangus.github.io/map/posts/2025/01/pticji-vrh-korenscica/index.html
2022-12-31 133158 s kolesom proti Dobrči do 1150m__20221231_1331.gpx,893809674,https://www.relive.com/view/vevW89pPoyO,Proti Dobrči,https://video.relive.com/94627014101_relive_1765132246733.mp4,https://ua.relive.cc/17271464/20221231_150853.jpg_1672495731000.jpg,https://matejlangus.github.io/map/posts/2022/12/proti-dobrci/index.html
2023-08-15 052806 Brinov vrh Šplevta Veliki Oltar bivak II__20230815_0528.gpx,1019056410,https://www.relive.com/view/v36AxEdZGGO,Slike oltar,https://video.relive.com/38827127101_relive_1765220948933.mp4,https://ua.relive.cc/17271464/IMG20230815053619.jpg_1692070579139.jpg,
2024-04-27 100445 Skulptürenpark__20240427_1004.gpx,1093328668,https://www.relive.com/view/vAOZwYBwKy6,Österreichischer Skulpturenpark,https://video.relive.com/63a1b6d57ec4-f1ca-5194-86cd-929a2b0e_relive_1743796631826.mp4,https://ua.relive.cc/17271464/IMG20240427102800.jpg_1714206480099.jpg,https://matejlangus.github.io/map/posts/2024/04/osterreichischer-skulpturenpark/index.html
2022-03-04 054417 Begunjščica centralna in šentanc__20220304_0544.gpx,903265765,https://www.relive.com/view/vE6JXz3Lmgv,Begunjščica,https://video.relive.com/26461434101_relive_1765226007832.mp4,https://ua.relive.cc/17271464/20220304_073107.jpg_1646375466000.jpg,https://matejlangus.github.io/map/posts/2022/03/begunjscica/index.html
2025-07-12 061404 Motschiwa__20250712_0614.gpx,1296187577,https://www.relive.com/view/vDqg2m2GKV6,Motschiwa,https://video.relive.com/a4a49c2c1427-9c5a-a044-8846-805a7963_relive_1754150623815.mp4,https://ua.relive.cc/17271464/IMG20250712084059.jpg_1752302459613.jpg,https://matejlangus.github.io/map/posts/2025/07/motschiwa/index.html
2025-04-06 132551 Dobrča__20250406_1325.gpx,1263571034,https://www.relive.com/view/vevW5zYmRy6,Dobrča,https://video.relive.com/ab9d2a4b94e6-0ea9-7994-652c-8c6e3a7a_relive_1746724675629.mp4,https://ua.relive.cc/17271464/IMG20250406153817.jpg_1743946697525.jpg,https://matejlangus.github.io/map/posts/2025/04/dobrca/index.html
2023-06-24 061920 košutnikov turn__20230624_0619.gpx,948802787,https://www.relive.com/view/vYvrVQndZxv,Košutnikov turn,https://video.relive.com/39705645101_relive_1765222294244.mp4,https://ua.relive.cc/17271464/20230624_080438.jpg_1687586677000.jpg,https://matejlangus.github.io/map/posts/2023/06/kosutnikov-turn/index.html
